tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
80,10,18,76,662,60.18181818181818,36.77777777777778,8.710526315789474,2.6052631578947367,11.0,18.0,0.6111111111111112,6.722222222222223,11.772232415902138
81,16,34,234,1902,111.88235294117646,55.94117647058823,8.128205128205128,0.6666666666666666,4.588235294117647,9.176470588235293,0.5,2.2941176470588234,10.876712962962959
82,8,29,242,1484,164.88888888888889,51.172413793103445,6.132231404958677,1.8264462809917354,15.241379310344827,49.111111111111114,0.3103448275862069,4.730083234244947,9.320059790732437
83,44,61,404,2752,61.15555555555556,45.114754098360656,6.811881188118812,1.150990099009901,7.622950819672131,10.333333333333334,0.7377049180327869,5.623488309594196,11.530461049284579
84,26,36,198,1322,48.96296296296296,36.72222222222222,6.6767676767676765,2.257575757575758,12.416666666666666,16.555555555555557,0.75,9.3125,9.942421227197343
85,32,43,300,1708,51.75757575757576,39.72093023255814,5.693333333333333,1.6533333333333333,11.534883720930232,15.030303030303031,0.7674418604651163,8.852352623039481,9.925721784776904
86,24,51,322,2336,93.44,45.80392156862745,7.254658385093168,1.6521739130434783,10.431372549019608,21.28,0.49019607843137253,5.113417916186082,9.97663054187192
87,13,21,88,716,51.142857142857146,34.095238095238095,8.136363636363637,1.8181818181818181,7.619047619047619,11.428571428571429,0.6666666666666666,5.079365079365079,13.681388012618292
88,11,26,134,1080,90.0,41.53846153846154,8.059701492537313,2.0970149253731343,10.807692307692308,23.416666666666668,0.46153846153846156,4.988165680473373,12.043212851405617
89,15,35,182,1352,84.5,38.628571428571426,7.428571428571429,0.9615384615384616,5.0,10.9375,0.45714285714285713,2.2857142857142856,11.553344425956737
90,14,30,132,1044,69.6,34.8,7.909090909090909,1.6515151515151516,7.266666666666667,14.533333333333333,0.5,3.6333333333333333,11.731525423728808
91,16,33,244,1534,90.23529411764706,46.484848484848484,6.286885245901639,1.9918032786885247,14.727272727272727,28.58823529411765,0.5151515151515151,7.586776859504131,10.138879056047195
92,12,30,146,930,71.53846153846153,31.0,6.36986301369863,1.1575342465753424,5.633333333333334,13.0,0.43333333333333335,2.4411111111111112,11.749747572815537
93,7,11,78,774,96.75,70.36363636363636,9.923076923076923,0.8205128205128205,5.818181818181818,8.0,0.7272727272727273,4.231404958677686,14.025882352941174
94,33,79,544,4326,127.23529411764706,54.75949367088607,7.952205882352941,1.8602941176470589,12.810126582278482,29.764705882352942,0.43037974683544306,5.513219035410993,15.905567430025442
95,27,102,494,3272,116.85714285714286,32.07843137254902,6.623481781376518,0.48785425101214575,2.3627450980392157,8.607142857142858,0.27450980392156865,0.6485966935793926,8.127107438016523
96,31,47,244,1934,60.4375,41.148936170212764,7.926229508196721,1.7377049180327868,9.02127659574468,13.25,0.6808510638297872,6.142145767315527,11.00115874855156
97,15,28,160,1166,72.875,41.642857142857146,7.2875,2.63125,15.035714285714286,26.3125,0.5714285714285714,8.591836734693878,9.979011406844105
98,20,44,214,1810,86.19047619047619,41.13636363636363,8.457943925233645,1.1962616822429906,5.818181818181818,12.19047619047619,0.4772727272727273,2.7768595041322315,11.125893719806761
99,11,15,108,776,64.66666666666667,51.733333333333334,7.185185185185185,3.25,23.4,29.25,0.8,18.72,11.50897297297297
100,10,28,194,1426,129.63636363636363,50.92857142857143,7.350515463917525,0.14432989690721648,1.0,2.5454545454545454,0.39285714285714285,0.39285714285714285,13.510759878419453
101,28,64,294,2644,91.17241379310344,41.3125,8.993197278911564,4.574829931972789,21.015625,46.37931034482759,0.453125,9.522705078125,12.964255319148933
102,31,74,416,2950,92.1875,39.86486486486486,7.091346153846154,1.4807692307692308,8.324324324324325,19.25,0.43243243243243246,3.5997078159240323,11.799784615384613
103,9,24,182,1122,112.2,46.75,6.164835164835165,0.5824175824175825,4.416666666666667,10.6,0.4166666666666667,1.840277777777778,11.204392156862742
104,15,18,92,768,48.0,42.666666666666664,8.347826086956522,0.07608695652173914,0.3888888888888889,0.4375,0.8888888888888888,0.345679012345679,9.326532951289398
